animal_id	studbook_id	name	taxonomic_code	species	sex	birth_date	birth_type	litter_size	death_date	mother_id	mother_name	mother_taxonomic_code	mother_species	mother_birth_date	father_id	father_name	father_taxonomic_code	father_species	father_birth_date
5524	787	Ursa Minor	EUL	Eulemur hybrid	F	1980-04-09	captive	1	1982-09-27	2579	Cecilia	EUL	Eulemur hybrid	1977-03-11	4585	Ursus	EFUL	Common brown lemur	1970-10-01
5525	792	Sigmund	EFUL	Common brown lemur	M	1980-04-10	captive	1	NA	4509	Hilda	EFUL	Common brown lemur	1972-12-26	505	Clarence	EFUL	Common brown lemur	1963-01-01
5526	NA	Carina	VAR	Varecia hybrid	F	1980-04-16	captive	3	NA	1578	Nike	VAR	Varecia hybrid	1974-05-17	3530	Tellus	VRUB	Red ruffed lemur	1975-05-17
5527	NA	Lyra	VAR	Varecia hybrid	F	1980-04-16	captive	3	NA	1578	Nike	VAR	Varecia hybrid	1974-05-17	3530	Tellus	VRUB	Red ruffed lemur	1975-05-17
5528	NA	Crux	VAR	Varecia hybrid	M	1980-04-16	captive	3	NA	1578	Nike	VAR	Varecia hybrid	1974-05-17	3530	Tellus	VRUB	Red ruffed lemur	1975-05-17
5529	804	Sorrel	ERUF	Red-fronted brown lemur	M	1980-04-27	captive	1	2005-08-09	519	Red Child	ERUF	Red-fronted brown lemur	1966-03-04	1525	Corley	ERUF	Red-fronted brown lemur	1972-12-12
553	166	David	EALB	White-fronted brown lemur	M	1963-10-01	wild	NA	1989-10-30	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
5530	805	Gomer	EUL	Eulemur hybrid	M	1980-04-28	captive	1	1991-05-24	4595	Rachel	EUL	Eulemur hybrid	1978-05-18	4593	Ahab	EALB	White-fronted brown lemur	1977-06-05
5531	20	Ptolomy	ECOR	Crowned lemur	M	1980-04-28	captive	2	1997-02-23	4525	Nefertiti	ECOR	Crowned lemur	1977-07-18	4526	Ra	ECOR	Crowned lemur	1977-07-07
5532	19	Cleopatra	ECOR	Crowned lemur	F	1980-04-28	captive	2	2000-08-15	4525	Nefertiti	ECOR	Crowned lemur	1977-07-18	4526	Ra	ECOR	Crowned lemur	1977-07-07
5533	806	Jezebel	EALB	White-fronted brown lemur	F	1980-05-01	captive	1	1989-10-05	3510	Hagar	EALB	White-fronted brown lemur	1977-04-20	4580	Joshua	EALB	White-fronted brown lemur	1977-04-04
5534	201	Antares	VVV	Black-and-white ruffed lemur	M	1980-05-02	captive	1	2011-08-05	3563	Moon	VVV	Black-and-white ruffed lemur	1978-04-16	586	Mars	VVV	Black-and-white ruffed lemur	1966-10-01
5535	202	Luna-A	VVV	Black-and-white ruffed lemur	F	1980-05-02	captive	1	1980-05-02	3557	Luna	VVV	Black-and-white ruffed lemur	1978-04-04	2522	Typhon	VVV	Black-and-white ruffed lemur	1975-05-13
5536	807	Solo	EUL	Eulemur hybrid	M	1980-05-03	captive	1	1980-09-26	552	Shulamite	ESAN	Sanford's brown lemur	1967-10-01	1520	Esau	EUL	Eulemur hybrid	1972-04-12
5537	808	Maroon	ERUF	Red-fronted brown lemur	M	1980-05-04	captive	1	NA	4502	Ochre	ERUF	Red-fronted brown lemur	1968-10-01	2535	Roan	ERUF	Red-fronted brown lemur	1976-03-04
5538	43	Neptune	VRUB	Red ruffed lemur	M	1980-05-04	captive	2	2003-08-25	524	Saturna	VRUB	Red ruffed lemur	1959-10-01	3530	Tellus	VRUB	Red ruffed lemur	1975-05-17
5539	44	Diana	VRUB	Red ruffed lemur	F	1980-05-04	captive	2	2005-02-17	524	Saturna	VRUB	Red ruffed lemur	1959-10-01	3530	Tellus	VRUB	Red ruffed lemur	1975-05-17
554	167	Bathsheba	EALB	White-fronted brown lemur	F	1966-10-01	wild	NA	1980-08-04	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
5540	203	Mercutio	VVV	Black-and-white ruffed lemur	M	1980-05-04	captive	1	2001-08-16	3587	Leda	VVV	Black-and-white ruffed lemur	1978-05-08	1501	Mercury	VVV	Black-and-white ruffed lemur	1966-10-01
5541	204	Thalia-C	VVV	Black-and-white ruffed lemur	F	1980-05-05	captive	1	1980-05-05	569	Thalia	VVV	Black-and-white ruffed lemur	1965-10-01	1501	Mercury	VVV	Black-and-white ruffed lemur	1966-10-01
5542	812	Colette Ii	ECOL	Collared brown lemur	F	1980-05-07	captive	1	1981-12-30	2540	Nadia	ECOL	Collared brown lemur	1976-03-25	520	Yves	ECOL	Collared brown lemur	1959-10-01
5543	207	Polaris	VVV	Black-and-white ruffed lemur	M	1980-05-08	captive	2	2011-02-08	568	Clotho	VVV	Black-and-white ruffed lemur	1965-10-01	586	Mars	VVV	Black-and-white ruffed lemur	1966-10-01
5544	208	Vega	VVV	Black-and-white ruffed lemur	F	1980-05-08	captive	2	1995-06-23	568	Clotho	VVV	Black-and-white ruffed lemur	1965-10-01	586	Mars	VVV	Black-and-white ruffed lemur	1966-10-01
5545	814	Overo	ERUF	Red-fronted brown lemur	M	1980-05-14	captive	1	1981-09-02	2506	Melpomene	ERUF	Red-fronted brown lemur	1975-03-25	3598	Redtop	ERUF	Red-fronted brown lemur	1974-03-15
5546	815	Bruin	EUL	Eulemur hybrid	M	1980-05-15	captive	1	NA	1550	Song	EUL	Eulemur hybrid	1974-02-20	4585	Ursus	EFUL	Common brown lemur	1970-10-01
5547	817	Deborah	EALB	White-fronted brown lemur	F	1980-05-18	captive	2	2014-12-10	567	Adah	EALB	White-fronted brown lemur	1968-10-01	553	David	EALB	White-fronted brown lemur	1963-10-01
5548	816	Rebekah	EALB	White-fronted brown lemur	F	1980-05-18	captive	2	NA	567	Adah	EALB	White-fronted brown lemur	1968-10-01	553	David	EALB	White-fronted brown lemur	1963-10-01
5549	818	Orpha	EUL	Eulemur hybrid	F	1980-05-21	captive	2	NA	2512	Sheba	EUL	Eulemur hybrid	1975-04-08	4593	Ahab	EALB	White-fronted brown lemur	1977-06-05
555	217	Alcibiades	LCAT	Ring-tailed lemur	M	1967-04-19	captive	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5550	819	Tirzah	EUL	Eulemur hybrid	F	1980-05-21	captive	2	1980-06-28	2512	Sheba	EUL	Eulemur hybrid	1975-04-08	4593	Ahab	EALB	White-fronted brown lemur	1977-06-05
5551	822	Grizzilda	EUL	Eulemur hybrid	F	1980-05-27	captive	1	NA	1516	Zerlina	EUL	Eulemur hybrid	1972-03-20	4585	Ursus	EFUL	Common brown lemur	1970-10-01
5552	NA	Orion	VAR	Varecia hybrid	M	1980-06-03	captive	1	NA	3580	Io	VAR	Varecia hybrid	1978-05-04	3530	Tellus	VRUB	Red ruffed lemur	1975-05-17
5553	823	Bathsheba-K	EUL	Eulemur hybrid	F	1980-06-06	captive	2	1980-06-06	554	Bathsheba	EALB	White-fronted brown lemur	1966-10-01	1576	Levi	EUL	Eulemur hybrid	1974-05-07
5554	824	Hepzibah	EUL	Eulemur hybrid	F	1980-06-06	captive	2	1984-08-09	554	Bathsheba	EALB	White-fronted brown lemur	1966-10-01	1576	Levi	EUL	Eulemur hybrid	1974-05-07
5555	59	Aimee-A	EMON	Mongoose lemur	F	1980-06-24	captive	1	1980-06-24	2567	Aimee	EMON	Mongoose lemur	1974-04-09	4504	Pierrot	EMON	Mongoose lemur	1976-05-15
5556	883	Olympias	LCAT	Ring-tailed lemur	F	1980-06-27	captive	1	NA	1510	Kamala	LCAT	Ring-tailed lemur	1972-01-15	555	Alcibiades	LCAT	Ring-tailed lemur	1967-04-19
5557	825	Guy	ECOL	Collared brown lemur	M	1980-06-29	captive	1	1998-10-02	521	Yvette	ECOL	Collared brown lemur	1959-10-01	520	Yves	ECOL	Collared brown lemur	1959-10-01
5558	826	Bear	EUL	Eulemur hybrid	M	1980-07-07	captive	1	NA	549	Ursula	EUL	Eulemur hybrid	1969-04-03	4585	Ursus	EFUL	Common brown lemur	1970-10-01
5559	175	Alcmene	EMAC	Black lemur	F	1978-03-31	captive	NA	1993-11-11	oi_676	NA	NA	NA	NA	oi_674	NA	NA	NA	NA
556	291	Cadmus	EFUL	Common brown lemur	M	1970-03-15	captive	1	NA	506	Sal	EFUL	Common brown lemur	1958-10-01	501	Peardrop	EFUL	Common brown lemur	1958-10-01
5560	26	Pluto Iii	VRUB	Red ruffed lemur	M	1977-05-28	captive	NA	1995-04-04	6328	Rhea	VRUB	Red ruffed lemur	1973-05-20	oi_170147	NA	NA	NA	NA
5561	12	Arsinoe	ECOR	Crowned lemur	F	1973-07-20	captive	NA	1994-07-02	oi_4020	NA	NA	NA	NA	oi_4016	NA	NA	NA	NA
5562	431	Toto	EFUL	Common brown lemur	M	1974-03-23	captive	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5563	523	Dorothy	EFUL	Common brown lemur	F	1976-03-28	captive	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5564	700	Crimson	ERUF	Red-fronted brown lemur	F	1979-02-10	captive	NA	NA	oi_072	NA	NA	NA	NA	oi_073	NA	NA	NA	NA
5565	793	Tyr	EFUL	Common brown lemur	M	1980-04-10	captive	NA	NA	2574	Ino	EFUL	Common brown lemur	1970-04-03	4538	Odin	EFUL	Common brown lemur	1972-05-26
5566	778	Ruskin	ERUF	Red-fronted brown lemur	M	1980-03-26	captive	NA	NA	2539	Tisa	ERUF	Red-fronted brown lemur	1976-03-25	NA	NA	NA	NA	NA
5567	838	Redcap	ERUF	Red-fronted brown lemur	M	1981-02-26	captive	1	2007-04-17	3599	Sienna	ERUF	Red-fronted brown lemur	1975-03-01	3508	Macho	ERUF	Red-fronted brown lemur	1977-04-18
5568	234	Psyche	EMAC	Black lemur	F	1981-03-01	captive	2	NA	3504	Selli	EMAC	Black lemur	1977-03-25	4539	Heracles	EMAC	Black lemur	1970-12-16
5569	235	Cupid	EMAC	Black lemur	M	1981-03-01	captive	2	1998-05-28	3504	Selli	EMAC	Black lemur	1977-03-25	4539	Heracles	EMAC	Black lemur	1970-12-16
557	292	Clio	EUL	Eulemur hybrid	F	1970-03-18	captive	1	NA	541	Hermione	ERUF	Red-fronted brown lemur	1968-03-28	542	Pinnochio	EUL	Eulemur hybrid	1968-04-09
5570	900	Calpurnia-B	LCAT	Ring-tailed lemur	M	1981-03-06	captive	2	1981-03-07	585	Calpurnia	LCAT	Ring-tailed lemur	1971-03-15	1570	Lent	LCAT	Ring-tailed lemur	1974-04-19
5571	901	Calpurnia-C	LCAT	Ring-tailed lemur	M	1981-03-06	captive	2	1981-03-07	585	Calpurnia	LCAT	Ring-tailed lemur	1971-03-15	1570	Lent	LCAT	Ring-tailed lemur	1974-04-19
5572	841	Terracotta	ERUF	Red-fronted brown lemur	M	1981-03-09	captive	1	2009-10-03	514	Lisa Della	ERUF	Red-fronted brown lemur	1965-03-08	3598	Redtop	ERUF	Red-fronted brown lemur	1974-03-15
5573	460	Alcmene-A	EMAC	Black lemur	M	1981-03-16	captive	2	1981-03-16	5559	Alcmene	EMAC	Black lemur	1978-03-31	2549	Stilla	EMAC	Black lemur	1976-04-07
5574	237	Zeus Ii	EMAC	Black lemur	M	1981-03-16	captive	2	1981-05-10	5559	Alcmene	EMAC	Black lemur	1978-03-31	2549	Stilla	EMAC	Black lemur	1976-04-07
5575	843	Redbrick	ERUF	Red-fronted brown lemur	M	1981-03-17	captive	1	NA	4502	Ochre	ERUF	Red-fronted brown lemur	1968-10-01	515	Thurber	ERUF	Red-fronted brown lemur	1958-10-01
5576	842	Claudette-A	EUL	Eulemur hybrid	M	1981-03-17	captive	1	1981-03-20	4556	Claudette	EUL	Eulemur hybrid	1979-04-18	561	Degaulle	ECOL	Collared brown lemur	1970-04-10
5577	844	Tawny	ERUF	Red-fronted brown lemur	F	1981-03-17	captive	1	1985-02-01	1512	Heme	ERUF	Red-fronted brown lemur	1972-03-08	4503	Rubric	ERUF	Red-fronted brown lemur	1968-10-01
5578	924	Galatea	LCAT	Ring-tailed lemur	F	1981-03-20	captive	2	1984-11-02	2583	Sappho	LCAT	Ring-tailed lemur	1977-03-11	582	Romulus	LCAT	Ring-tailed lemur	1971-03-09
5579	925	Sappho-A	LCAT	Ring-tailed lemur	M	1981-03-20	captive	2	1981-03-30	2583	Sappho	LCAT	Ring-tailed lemur	1977-03-11	582	Romulus	LCAT	Ring-tailed lemur	1971-03-09
558	294	Puppet-F	EUL	Eulemur hybrid	F	1970-03-20	captive	1	1970-05-06	507	Puppet	EUL	Eulemur hybrid	1961-04-17	501	Peardrop	EFUL	Common brown lemur	1958-10-01
5580	845	Flame	ERUF	Red-fronted brown lemur	F	1981-03-21	captive	1	NA	4507	Rouge	ERUF	Red-fronted brown lemur	1977-02-27	3556	Menelaus	ERUF	Red-fronted brown lemur	1978-04-03
5581	177	Achilles	EMAC	Black lemur	M	1978-04-01	captive	NA	1996-02-09	NA	NA	NA	NA	NA	oi_075200	NA	NA	NA	NA
5582	168	Hestia	EMAC	Black lemur	F	1978-03-16	captive	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5583	209	Iphicles	EMAC	Black lemur	M	1981-03-19	captive	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5584	239	Atlas	EMAC	Black lemur	M	1981-03-25	captive	1	1990-01-01	5582	Hestia	EMAC	Black lemur	1978-03-16	oi_M25	NA	NA	NA	NA
5585	940	Thera	LCAT	Ring-tailed lemur	F	1981-03-27	captive	1	NA	2543	Lysis	LCAT	Ring-tailed lemur	1976-03-29	582	Romulus	LCAT	Ring-tailed lemur	1971-03-09
5586	56	Saturna-C	VRUB	Red ruffed lemur	M	1981-03-30	captive	2	1981-03-30	524	Saturna	VRUB	Red ruffed lemur	1959-10-01	4590	Saturn	VRUB	Red ruffed lemur	1960-10-01
5587	57	Cynthia	VRUB	Red ruffed lemur	F	1981-03-30	captive	2	2016-04-28	524	Saturna	VRUB	Red ruffed lemur	1959-10-01	4590	Saturn	VRUB	Red ruffed lemur	1960-10-01
5588	849	Rose Red	EUL	Eulemur hybrid	F	1981-04-01	captive	1	NA	541	Hermione	ERUF	Red-fronted brown lemur	1968-03-28	1569	Andy	EUL	Eulemur hybrid	1974-04-18
5589	852	Bezzo	EUL	Eulemur hybrid	F	1981-04-03	captive	1	NA	1550	Song	EUL	Eulemur hybrid	1974-02-20	4512	Leif	EFUL	Common brown lemur	1971-05-21
559	293	Creon	EUL	Eulemur hybrid	M	1970-03-20	captive	1	NA	532	Calypso	ERUF	Red-fronted brown lemur	1967-04-14	520	Yves	ECOL	Collared brown lemur	1959-10-01
5590	847	Redstart	ERUF	Red-fronted brown lemur	NA	1981-03-30	captive	NA	NA	519	Red Child	ERUF	Red-fronted brown lemur	1966-03-04	3598	Redtop	ERUF	Red-fronted brown lemur	1974-03-15
5591	853	Yogi	EUL	Eulemur hybrid	M	1981-04-04	captive	2	1983-08-15	1516	Zerlina	EUL	Eulemur hybrid	1972-03-20	4512	Leif	EFUL	Common brown lemur	1971-05-21
5592	854	Bera	EUL	Eulemur hybrid	F	1981-04-04	captive	2	1981-05-26	1516	Zerlina	EUL	Eulemur hybrid	1972-03-20	4512	Leif	EFUL	Common brown lemur	1971-05-21
5593	860	Jao	EUL	Eulemur hybrid	M	1981-04-06	captive	1	NA	4510	Noro	EALB	White-fronted brown lemur	1967-08-29	1520	Esau	EUL	Eulemur hybrid	1972-04-12
5594	865	Bor	EFUL	Common brown lemur	M	1981-04-10	captive	1	NA	4566	Gudrun	EFUL	Common brown lemur	1979-04-27	4537	Beowulf	EFUL	Common brown lemur	1979-03-18
5595	864	Bjorn	EUL	Eulemur hybrid	M	1981-04-10	captive	1	NA	2579	Cecilia	EUL	Eulemur hybrid	1977-03-11	4512	Leif	EFUL	Common brown lemur	1971-05-21
5596	866	Chestnut-A	ERUF	Red-fronted brown lemur	F	1981-04-11	captive	1	1981-04-25	4582	Chestnut	ERUF	Red-fronted brown lemur	1979-05-20	3598	Redtop	ERUF	Red-fronted brown lemur	1974-03-15
5597	869	Nicole	ECOL	Collared brown lemur	F	1981-04-12	captive	1	2005-11-20	2540	Nadia	ECOL	Collared brown lemur	1976-03-25	520	Yves	ECOL	Collared brown lemur	1959-10-01
5598	868	Orso	EUL	Eulemur hybrid	F	1981-04-12	captive	1	NA	549	Ursula	EUL	Eulemur hybrid	1969-04-03	4512	Leif	EFUL	Common brown lemur	1971-05-21
5599	871	Bestla	EFUL	Common brown lemur	F	1981-04-13	captive	1	NA	4508	Lyn	EFUL	Common brown lemur	1973-03-10	4585	Ursus	EFUL	Common brown lemur	1970-10-01
560	295	Dido	EUL	Eulemur hybrid	F	1970-03-21	captive	1	NA	518	Frodo	EFUL	Common brown lemur	1966-03-06	515	Thurber	ERUF	Red-fronted brown lemur	1958-10-01
5600	485	Nanook	EFUL	Common brown lemur	M	1975-04-07	captive	NA	NA	oi_2066	NA	NA	NA	NA	NA	NA	NA	NA	NA
5601	228	Demeter	VVV	Black-and-white ruffed lemur	F	1981-04-14	captive	1	2004-02-28	4549	Callisto	VVV	Black-and-white ruffed lemur	1979-04-11	586	Mars	VVV	Black-and-white ruffed lemur	1966-10-01
5602	24	Serapis	ECOR	Crowned lemur	M	1981-04-14	captive	1	2007-07-04	4525	Nefertiti	ECOR	Crowned lemur	1977-07-18	4526	Ra	ECOR	Crowned lemur	1977-07-07
5603	231	Babel-B	VVV	Black-and-white ruffed lemur	M	1981-04-15	captive	2	1981-04-15	2560	Babel	VVV	Black-and-white ruffed lemur	1976-05-18	4598	Canopus	VVV	Black-and-white ruffed lemur	1978-04-11
5604	232	Amor	VVV	Black-and-white ruffed lemur	M	1981-04-15	captive	2	2013-05-12	2560	Babel	VVV	Black-and-white ruffed lemur	1976-05-18	4598	Canopus	VVV	Black-and-white ruffed lemur	1978-04-11
5605	874	Zebadiah	EALB	White-fronted brown lemur	M	1981-04-16	captive	2	1985-11-15	4581	Judith	EALB	White-fronted brown lemur	1977-05-18	551	Ishmael	EALB	White-fronted brown lemur	1966-10-01
5606	873	Zipporah	EALB	White-fronted brown lemur	F	1981-04-16	captive	2	NA	4581	Judith	EALB	White-fronted brown lemur	1977-05-18	551	Ishmael	EALB	White-fronted brown lemur	1966-10-01
5607	875	Goliath	EALB	White-fronted brown lemur	M	1981-04-17	captive	1	1991-12-11	3510	Hagar	EALB	White-fronted brown lemur	1977-04-20	4580	Joshua	EALB	White-fronted brown lemur	1977-04-04
5608	876	Ruby-A	ERUF	Red-fronted brown lemur	M	1981-04-19	captive	1	1981-04-19	4577	Ruby	ERUF	Red-fronted brown lemur	1979-05-09	2535	Roan	ERUF	Red-fronted brown lemur	1976-03-04
5609	887	Adam	EUL	Eulemur hybrid	M	1981-04-20	captive	2	NA	2512	Sheba	EUL	Eulemur hybrid	1975-04-08	3511	Elon	EALB	White-fronted brown lemur	1977-04-20
561	301	Degaulle	ECOL	Collared brown lemur	M	1970-04-10	captive	1	1991-10-16	521	Yvette	ECOL	Collared brown lemur	1959-10-01	520	Yves	ECOL	Collared brown lemur	1959-10-01
5610	879	Eve	EUL	Eulemur hybrid	F	1981-04-20	captive	2	NA	2512	Sheba	EUL	Eulemur hybrid	1975-04-08	3511	Elon	EALB	White-fronted brown lemur	1977-04-20
5611	880	Swanhild	EFUL	Common brown lemur	F	1981-04-20	captive	2	NA	4509	Hilda	EFUL	Common brown lemur	1972-12-26	4585	Ursus	EFUL	Common brown lemur	1970-10-01
5612	881	Hilda-A	EFUL	Common brown lemur	M	1981-04-20	captive	2	1981-04-20	4509	Hilda	EFUL	Common brown lemur	1972-12-26	4585	Ursus	EFUL	Common brown lemur	1970-10-01
5613	964	Yoda	LCAT	Ring-tailed lemur	M	1981-04-21	captive	1	NA	4540	Clytie	LCAT	Ring-tailed lemur	1973-09-19	4517	Ion	LCAT	Ring-tailed lemur	1974-03-24
5614	1073	Moon-A	VVV	Black-and-white ruffed lemur	F	1981-04-22	captive	1	1981-04-22	3563	Moon	VVV	Black-and-white ruffed lemur	1978-04-16	2522	Typhon	VVV	Black-and-white ruffed lemur	1975-05-13
5615	627	Pegasus	LCAT	Ring-tailed lemur	M	1977-04-23	captive	NA	2003-11-01	oi_UNK	NA	NA	NA	NA	oi_UNK	NA	NA	NA	NA
5616	18	Enrique	EMON	Mongoose lemur	M	1971-10-01	wild	NA	NA	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
5617	32	Maria	EMON	Mongoose lemur	F	1975-04-23	captive	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5618	19	Pilar	EMON	Mongoose lemur	F	1971-10-01	wild	NA	NA	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
5619	883	Huni-A	EUL	Eulemur hybrid	F	1981-04-26	captive	1	1981-04-26	2518	Huni	EUL	Eulemur hybrid	1975-04-25	1532	Cronus	EUL	Eulemur hybrid	1973-02-26
562	302	Aeneas	ERUF	Red-fronted brown lemur	M	1970-04-12	captive	1	NA	510	Calo	ERUF	Red-fronted brown lemur	1958-10-01	515	Thurber	ERUF	Red-fronted brown lemur	1958-10-01
5620	884	Jemima	EUL	Eulemur hybrid	F	1981-04-27	captive	1	2005-05-22	4595	Rachel	EUL	Eulemur hybrid	1978-05-18	3511	Elon	EALB	White-fronted brown lemur	1977-04-20
5621	890	Liby-A	EFUL	Common brown lemur	F	1981-05-02	captive	1	1981-05-02	3532	Libya	EFUL	Common brown lemur	1977-06-27	4512	Leif	EFUL	Common brown lemur	1971-05-21
5622	248	Altair	VVV	Black-and-white ruffed lemur	M	1981-05-03	captive	2	1984-05-01	569	Thalia	VVV	Black-and-white ruffed lemur	1965-10-01	1501	Mercury	VVV	Black-and-white ruffed lemur	1966-10-01
5623	249	Procyon	VVV	Black-and-white ruffed lemur	M	1981-05-03	captive	2	1993-05-16	569	Thalia	VVV	Black-and-white ruffed lemur	1965-10-01	1501	Mercury	VVV	Black-and-white ruffed lemur	1966-10-01
5624	250	Gemini	VVV	Black-and-white ruffed lemur	M	1981-05-04	captive	3	1994-08-19	568	Clotho	VVV	Black-and-white ruffed lemur	1965-10-01	586	Mars	VVV	Black-and-white ruffed lemur	1966-10-01
5625	251	Libra	VVV	Black-and-white ruffed lemur	F	1981-05-04	captive	3	2001-08-16	568	Clotho	VVV	Black-and-white ruffed lemur	1965-10-01	586	Mars	VVV	Black-and-white ruffed lemur	1966-10-01
5626	252	Bellona	VVV	Black-and-white ruffed lemur	F	1981-05-04	captive	3	1998-01-29	568	Clotho	VVV	Black-and-white ruffed lemur	1965-10-01	586	Mars	VVV	Black-and-white ruffed lemur	1966-10-01
5627	249	Draco	VAR	Varecia hybrid	M	1981-05-17	captive	2	NA	3581	Miranda	VAR	Varecia hybrid	1978-05-04	3530	Tellus	VRUB	Red ruffed lemur	1975-05-17
5628	NA	Pavo	VAR	Varecia hybrid	F	1981-05-17	captive	2	1989-02-12	3581	Miranda	VAR	Varecia hybrid	1978-05-04	3530	Tellus	VRUB	Red ruffed lemur	1975-05-17
5629	61	Phoenix	VRUB	Red ruffed lemur	M	1981-05-19	captive	3	2003-05-14	544	Persephone	VRUB	Red ruffed lemur	1968-04-28	3530	Tellus	VRUB	Red ruffed lemur	1975-05-17
563	303	Sebastian	EUL	Eulemur hybrid	M	1970-04-14	captive	2	1992-07-17	514	Lisa Della	ERUF	Red-fronted brown lemur	1965-03-08	509	Pop	EFUL	Common brown lemur	1946-10-01
5630	62	Himalia	VRUB	Red ruffed lemur	F	1981-05-19	captive	3	1992-04-29	544	Persephone	VRUB	Red ruffed lemur	1968-04-28	3530	Tellus	VRUB	Red ruffed lemur	1975-05-17
5631	63	Lysithea	VRUB	Red ruffed lemur	F	1981-05-19	captive	3	1982-10-11	544	Persephone	VRUB	Red ruffed lemur	1968-04-28	3530	Tellus	VRUB	Red ruffed lemur	1975-05-17
5632	898	Cardinal	ERUF	Red-fronted brown lemur	F	1981-05-29	captive	1	NA	4547	Auburn	ERUF	Red-fronted brown lemur	1979-04-09	4527	Ruddy	ERUF	Red-fronted brown lemur	1979-02-15
5633	899	Fara	EUL	Eulemur hybrid	F	1981-05-31	captive	2	1981-07-16	552	Shulamite	ESAN	Sanford's brown lemur	1967-10-01	1520	Esau	EUL	Eulemur hybrid	1972-04-12
5634	900	Maro	EUL	Eulemur hybrid	M	1981-05-31	captive	2	NA	552	Shulamite	ESAN	Sanford's brown lemur	1967-10-01	1520	Esau	EUL	Eulemur hybrid	1972-04-12
5635	901	Chimaera	EUL	Eulemur hybrid	F	1981-06-04	captive	2	NA	4532	Marionette	EUL	Eulemur hybrid	1979-03-12	566	Jason	EMAC	Black lemur	1970-04-30
5636	902	Hecate	EUL	Eulemur hybrid	F	1981-06-04	captive	2	NA	4532	Marionette	EUL	Eulemur hybrid	1979-03-12	566	Jason	EMAC	Black lemur	1970-04-30
5637	903	Calo-G	ERUF	Red-fronted brown lemur	F	1981-06-06	captive	1	1981-06-09	510	Calo	ERUF	Red-fronted brown lemur	1958-10-01	3598	Redtop	ERUF	Red-fronted brown lemur	1974-03-15
5638	250	Boreas	EMAC	Black lemur	M	1981-06-28	captive	2	1991-08-14	550	Aphrodite	EMAC	Black lemur	1969-05-12	566	Jason	EMAC	Black lemur	1970-04-30
5639	251	Aurora	EMAC	Black lemur	F	1981-06-28	captive	2	NA	550	Aphrodite	EMAC	Black lemur	1969-05-12	566	Jason	EMAC	Black lemur	1970-04-30
564	304	Viola	EUL	Eulemur hybrid	F	1970-04-14	captive	2	NA	514	Lisa Della	ERUF	Red-fronted brown lemur	1965-03-08	509	Pop	EFUL	Common brown lemur	1946-10-01
5640	998	Alexandros	LCAT	Ring-tailed lemur	M	1981-07-06	captive	2	2002-09-17	1510	Kamala	LCAT	Ring-tailed lemur	1972-01-15	4515	Sophocles	LCAT	Ring-tailed lemur	1974-11-19
5641	997	Roxana	LCAT	Ring-tailed lemur	F	1981-07-06	captive	2	1986-05-17	1510	Kamala	LCAT	Ring-tailed lemur	1972-01-15	4515	Sophocles	LCAT	Ring-tailed lemur	1974-11-19
5642	10	Eartha	VVV	Black-and-white ruffed lemur	F	1970-10-01	wild	NA	1987-02-15	wild	NA	NA	NA	NA	wild	NA	NA	NA	NA
5643	239	Pheidippedes	LCAT	Ring-tailed lemur	M	1968-03-30	captive	NA	1983-12-04	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5644	14	Luis	EMON	Mongoose lemur	M	1969-01-27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5645	15	Lupe	EMON	Mongoose lemur	F	1969-01-27	NA	NA	1984-08-06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5646	689	Ask	EUL	Eulemur hybrid	M	1978-05-20	captive	NA	NA	1522	Sona	EUL	Eulemur hybrid	1972-04-29	556	Cadmus	EFUL	Common brown lemur	1970-03-15
5647	690	Embla	EUL	Eulemur hybrid	F	1978-05-20	captive	NA	NA	1522	Sona	EUL	Eulemur hybrid	1972-04-29	556	Cadmus	EFUL	Common brown lemur	1970-03-15
5648	727	Atli	EUL	Eulemur hybrid	M	1979-04-13	captive	NA	NA	2532	Amy	EUL	Eulemur hybrid	1976-02-19	1564	Bill	EUL	Eulemur hybrid	1974-04-14
5649	785	Urd	EUL	Eulemur hybrid	F	1980-04-03	captive	NA	NA	2532	Amy	EUL	Eulemur hybrid	1976-02-19	1564	Bill	EUL	Eulemur hybrid	1974-04-14
565	305	Circe	EUL	Eulemur hybrid	F	1970-04-26	captive	1	NA	535	Nausicaa	EUL	Eulemur hybrid	1968-01-12	539	Sforza	EMAC	Black lemur	1966-10-01
5650	801	Gna	EUL	Eulemur hybrid	F	1980-04-19	captive	NA	NA	1522	Sona	EUL	Eulemur hybrid	1972-04-29	556	Cadmus	EFUL	Common brown lemur	1970-03-15
