year	category	rank	character_id	name	area	affiliation	image_url	description
2017	organization	124	3590	Was it hot? Ichiro	Fukuoka Prefecture	Takamatsu Sangyo Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00003590.jpg	"""Hotaka! Ichiro"" is an apprentice employee Mela of the public relations office of the Takamatsu Sangyo Group, an energy company in Fukuoka Prefecture! A flame fairy born in Mt. Bota in a coal mine! Mela is good at warming up and relaxing everyone's feelings! Cheering mela~♪"
2017	organization	125	2546	Pee-chan	Aomori Prefecture	P · CLUB	https://www.yurugp.jp//img/uploads/character/200/00002546.jpg	"The official mascot character of P・CLUB, ""Pee-chan"". I like mischief and a little yancha. It's a versatile sport, but too much frenzy will scratch the ball. I will make everyone around me happy and bright."
2017	organization	126	3307	Rasacco-chan	Hiroshima Prefecture	Yamasaki Corporation	https://www.yurugp.jp//img/uploads/character/200/00003307.jpg	"A girl whose charm point is a shell hat and seaweed wrapped around her neck. The Hiroshima dialect comes out when I get excited although I usually have a polite tone. I will work hard today to promote the appeal of the hair care brand ""Lasana""! Thank you for your support♪"
2017	organization	127	3114	Cui ichiro	Tokyo	Cultural broadcasting	https://www.yurugp.jp//img/uploads/character/200/00003114.jpg	Bunka Broadcasting FM 91.6PR Character cue Ichiro's cue! I'm mistaken for a penguin, but it's a wonderful mynah. Queue I want everyone to know more about the wonderfulness of Queue Radio! Thank you for your support, Queue!
2017	organization	128	1439	Ho!	Tokyo	Hochi Shimbun	https://www.yurugp.jp//img/uploads/character/200/00001439.jpg	"Ya Ho! ! ""Sports alert"" Healing character ""Hosan"". The sex and age are mysterious, but I am curious. I always chase hot information and hot topics. They appear on the page every day and tweet ""Ho!""."
2017	organization	129	2783	Niyu & Tonkun	Tokyo	Taihei Shoji Co., Ltd. New Taihei	https://www.yurugp.jp//img/uploads/character/200/00002783.jpg	"Sugamo New Taihei's mascot character sister ""Niyu"" and brother ""Tonkun"" are twin brothers and sisters ♪ One-priced ""Niyu"" and gentle ""Tonkun"" always dance their favorite dance in the town of Sugamo I will! Regards, please!"
2017	organization	130	2813	Kamato	Tokyo	Nippon Kogakuin College	https://www.yurugp.jp//img/uploads/character/200/00002813.jpg	Nice to Me To Kama-to de Tou♪ The creative and stylish Kama-Tu, which takes advantage of the strength of Nippon Kogakuin, a comprehensive technical school, is a mysterious angel named Gyoza, a specialty of Kamata, whose body is the chimney of Kuroyu Onsen! Please vote!
2017	organization	131	3356	How about another dog, Elle-kun	Kanagawa Prefecture	Guide dog general support center	https://www.yurugp.jp//img/uploads/character/200/00003356.jpg	My job is a guide dog! A Labrador Retriever boy! The special skill is that you can sleep anywhere. Please support us so that many people can know about guide dogs!
2017	organization	132	3334	Shimarin	Shimane Prefecture	Shimane Winery Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00003334.jpg	Shimane Winery Public Relations Officer Shimarin Rin! Darin is working hard to reach the 100th position in the corporate division! Everyone cheers for everyone!
2017	organization	133	3373	Dennosuke	Kagawa Prefecture	Shiden Energy Service Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00003373.jpg	"My job is to ""support"" my home's electrification by using comfortable and convenient electric appliances such as IH cooking heater and Eco Cute! Please support ""Marutto"" for Densuke who is good at singing and cooking♪"
2017	organization	134	3242	Serve	Kagawa Prefecture	Takamatsu Shinkin Bank	https://www.yurugp.jp//img/uploads/character/200/00003242.jpg	"The name of the dog ""Saab"", which was born as part of the 50th anniversary project, is ""to serve, to contribute, to be useful, to help"". This year, the Bank celebrates its 70th anniversary, and Saab is 20 years old."
2017	organization	135	3597	Cod husband	Tokyo	"""The Tower of Babel"" Exhibition"	https://www.yurugp.jp//img/uploads/character/200/00003597.jpg	Mr. Tara, the official mascot of Bruegel's Tower of Babel exhibition. I am active mainly on Twitter to convey the charm of the exhibition.
2017	organization	136	1409	Yokoari	Kanagawa Prefecture	Yokohama Arena Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00001409.jpg	Yokohama Arena Mascot It is an ant who lives in Yokohama Arena. You can use the techniques of transformation and alternation. 29 years old, single in Arasa. Active in multiple, such as appearing on radio programs!
2017	organization	137	2659	Poppo-chan	Fukuoka Prefecture	Aoyama Chiken Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00002659.jpg	"I'm Poppo-chan! It's a locomotive boy. While helping the real estate company, I'm promoting Chikushino, Dazaifu, Onojo, Kasuga. My dream is to become a big locomotive and carry everyone to ""happiness""! Nice to meet you!"
2017	organization	138	3545	Dangerous mask	Fukuoka Prefecture	Evil Secret Society Inc.	https://www.yurugp.jp//img/uploads/character/200/00003545.jpg	"The president of ""Evil Secret Society Inc."" As I moved to another office, I cried, ""Don't abandon,"" and as a result, I became the official character of Fumitaka Dori. Recently I've been sensitive to the term depreciation. I just want to be famous."
2017	organization	139	2604	Viva assistant	Kanagawa Prefecture	Beebert Zhang Co., Ltd.	https://www.yurugp.jp//img/uploads/character/200/00002604.jpg	"Vivasuke, who is from Hakone, has a charming point with the tail of a parquet pattern and the teeth that can process various trees ♪ A lot of votes for ""Vivasuke"" who is bright and curious and very caring ☆"
2017	organization	140	3585	Hirotan	Kanagawa Prefecture	Hirota Trading Co., Ltd., Hirota Shimbun	https://www.yurugp.jp//img/uploads/character/200/00003585.jpg	A mascot of a newspaper shop that has been operating in Aoba Ward and Tsuzuki Ward of Yokohama City since 1926. It was born with a penguin motif after the pen, which is the symbol of the newspaper. I am doing my best in the morning and evening to spread newspapers, support local communities, and publicize PR♪
2017	area	121	2260	Toyonon	Osaka Prefecture	Toyono Town	https://www.yurugp.jp//img/uploads/character/200/00002260.jpg	"Toyono-cho, Osaka Prefecture is a wonderful city full of greenery. Toyonon was born from the flowers of ""dandelions"" that bloom in the countryside of such a town. It looks like a flower now, but when it gets fluff, I fly around and increase the number of friends. Please cheer everyone."
2017	area	122	1290	Shibushi Shimaru	Kagoshima prefecture	Shibushi City Tourism Special Products Association	https://www.yurugp.jp//img/uploads/character/200/00001290.jpg	Shishimaru is a brave lion boy. We will travel around the country for sightseeing in Shibushi City and promoting special products!
2017	area	123	3715	Tee Bo	Tokyo	Teikyo University Hachioji Campus	https://www.yurugp.jp//img/uploads/character/200/00003715.jpg	"Characters born from students and faculty members to convey realistic information on the Teikyo University Hachioji Campus. My favorite habit is ""Boo"". A special skill is to support people who are absorbed in something. I like rugby, Ekiden, Biwa, and Hachioji ramen."
2017	area	124	3134	Eda Kingyo	Kanagawa Prefecture	Edakin Gyo cheering party (Edakin shopping district)	https://www.yurugp.jp//img/uploads/character/200/00003134.jpg	Affiliation: Edakin Gyo cheering party (Edakin shopping district) A loose character from the Edakin shopping district in Eda Minami, Tsuzuki-ku, Yokohama. Fight against the evil organization Fucake day and night to rejuvenate Tsuzuki Ward from the Edakin shopping district. We bring smiles to Tsuzuki Ward with the Eda-Kingyo Dancers who sing and dance the theme songs.
2017	area	125	536	"Shirai City mascot character ""Nashibo Kaori"""	Chiba Prefecture	Shirai City	https://www.yurugp.jp//img/uploads/character/200/00000536.jpg	"I'm Shibo no Shibo! It was born in 1995, more than 20 years ago! I'm doing a ""white"" PR with my sister Kaori! In Chiba Prefecture, we will eat the delicious ""white pears"" with the largest cultivation area and the highest yield, and try our best today!"
2017	area	126	442	Mu and Satchan	Tokyo	JA Tokyo Musashi	https://www.yurugp.jp//img/uploads/character/200/00000442.jpg	JA Tokyo Musashi Mascot Mu-chan and Sat-chan of the Kingfisher. In the jurisdiction of JA (Mitaka City, Kodaira City, Kokubunji City, Koganei City, Musashino City), there is the fashionable town of Kichijoji and the birthplace of Japanese blueberry cultivation.
2017	area	127	1584	Anda Lang	Kochi Prefecture	Yasuda Town	https://www.yurugp.jp//img/uploads/character/200/00001584.jpg	Akira Yasuda is an ayu that was born and raised in Yasuda Town, Kochi Prefecture. She wears natural yams on her back and wears eggplant and tomato costumes. He has a laid-back personality and loves snacks and sake. We are active in energizing Yasuda Town.
2017	area	128	3719	Tomi-chan	Chiba Prefecture	Tomisato City, Chiba Prefecture	https://www.yurugp.jp//img/uploads/character/200/00003719.jpg	Tomi is 13 years old forever. Height and weight are 2L (7-8kg) size. The blood type is fruit juice and the sugar content is 11 degrees! It is a bright and energetic mascot character of Tomisato City who loves marathons ☆
2017	area	129	1166	Misaki & Misaki Cho	Osaka Prefecture	Cape Town, Osaka Prefecture	https://www.yurugp.jp//img/uploads/character/200/00001166.jpg	Misaki and Misakicho from Misaki-cho, Osaka Prefecture. Misaki and Misaki Cho are twins, Misaki's special ability is fishing, and Misaki's special ability is beach volleyball. Please support us.
2017	area	130	3731	Byakushin Daimaou	Chiba Prefecture	Costumes	https://www.yurugp.jp//img/uploads/character/200/00003731.jpg	The eagle is a large demon king. I came to defeat the authorized character Shibo in Shirai city, the largest pear producer in Chiba prefecture. Shirai citizen! Watch out for the bacteriological plants that cause red and black sickness! Byabyabya!
2017	area	131	797	Carmin	Hyogo prefecture	Kamikawa Town	https://www.yurugp.jp//img/uploads/character/200/00000797.jpg	A little shy but hard working for Kamikawa town, but the best things to do and the good things are Yuzu Juice and Yuzu Cider Rabbit, but the truth is
2017	area	132	1952	Sayarin	Osaka Prefecture	Osaka Sayama City Mascot Character Steering Committee	https://www.yurugp.jp//img/uploads/character/200/00001952.jpg	Sayarin lives in a shrine in Sayamaike, Japan's oldest pond. The charm point is the petals of cherry blossoms and blue eyes. It's not a dinosaur. It is a dragon kid who lives in Sayama Pond and a fairy child of the cherry blossoms in Sayama Pond.
2017	area	133	2144	I got it	Shizuoka Prefecture	NPO Big Surprise Shizuoka Branch	https://www.yurugp.jp//img/uploads/character/200/00002144.jpg	The world's first Yuru Chara Magician who loves sake and magic [Got Kogi] Let's cheer on Yakiniku, Japan, and Yakiniku restaurant [Koraku], which is the best reservation in Japan at the place of residence, with the power of Magic I am struggling every day!
2017	area	134	1323	Little	Ibaraki Prefecture	Chikusei City	https://www.yurugp.jp//img/uploads/character/200/00001323.jpg	"This is Chikusei-kun! The round belly is a special product, Kodakaika, and the hat has the image of rich nature surrounded by Mt. Tsukuba and rivers. ♪Theme song ""Minna no Chikun (Ibaraki dialect ver.)"" is now available on the city website!"
2017	area	135	2969	Nabari no Hayawan	Mie Prefecture	Nabari district town development meeting	https://www.yurugp.jp//img/uploads/character/200/00002969.jpg	"Named after Nozomi Kanami, the face is a narrow alley called ""Hiyawai"". The neck pendant is a Nabari braid and the Nabari Ninja emergency food ""Katayaki"". The cloak on the back is from Nabari's detective novel ""Phantom 20 Face"". The tail is the clear stream of the Nabari River."
2017	area	136	34	Wakura Onsen Wakutama	Ishikawa Prefecture	Wakura Onsen Tourism Association	https://www.yurugp.jp//img/uploads/character/200/00000034.jpg	"A character who loves Wakura Onsen, which was created by the egret who was said to have discovered Wakura Onsen. The orange bag contains 3 of my friend's hot spring eggs. The excitement is ""Waku Waku, Ran Ran, Slowly Slowly."""
2017	area	137	2167	Measles kids	Aomori Prefecture	Hashikami	https://www.yurugp.jp//img/uploads/character/200/00002167.jpg	"""Kazemaru"", ""Princess Azalea"", and ""Aburamekun"" with motifs of sea urchin, town flowers, and town fish, which are special products of the town, are ""Messiah Kids""! We are struggling to promote the charm of Hashikami Town! We also do Facebook! Thank you for your support♪"
2017	area	138	2417	Linnie & Rimi	Nara Prefecture	Nara city	https://www.yurugp.jp//img/uploads/character/200/00002417.jpg	"A member of the Linear Fan Club of Nara City, ""Linnie-kun"" and a linear beckoning deer, ""Rini Imitation."" The number of members of the Nara City Linear Fan Club exceeds 6000, and two people are rushing toward the Grand Prix aiming to attract Nara City Linear New Station!"
