year	category	rank	character_id	name	area	organization	image_url	name_english	area_english	organization_english
2018	area	266	2255	はしぼう	（和歌山県）	橋本市	https://www.yurugp.jp//img/uploads/character/200/00002255.jpg	Hashibo	(Wakayama Prefecture)	Hashimoto
2018	area	269	3761	たかたん	（広島県）	安芸高田市	https://www.yurugp.jp//img/uploads/character/200/00003761.jpg	Takatan	(Hiroshima Prefecture)	Akitakata City
2018	area	270	2774	トロンボーイ	（宮崎県）	一般社団法人　川南町観光協会	https://www.yurugp.jp//img/uploads/character/200/00002774.jpg	Tron Boy	(Miyazaki Prefecture)	Kawanami Town Tourism Association
2018	area	271	2954	かわぐっち（長岡市川口地域キャラクター）	（新潟県）	川口観光協会	https://www.yurugp.jp//img/uploads/character/200/00002954.jpg	Kawaguchi (Nagaoka City Kawaguchi area character)	(Niigata Prefecture)	Kawaguchi Tourism Association
2018	area	272	1593	ヨッチー（横浜市立大学）	（神奈川県）	公立大学法人横浜市立大学	https://www.yurugp.jp//img/uploads/character/200/00001593.jpg	Yocchi (Yokohama City University)	(Kanagawa Prefecture)	Public University Corporation Yokohama City University
2018	area	273	1205	かわに～ズ	（徳島県）	徳島東部地域体験観光市町村連絡協議会	https://www.yurugp.jp//img/uploads/character/200/00001205.jpg	Kawani's	(Tokushima)	Tokushima Eastern Area Experience Tourism Municipal Liaison Council
2018	area	274	3554	モンモンレモンちゃん	（広島県）	一般社団法人尾道観光協会	https://www.yurugp.jp//img/uploads/character/200/00003554.jpg	Montmon Lemon	(Hiroshima Prefecture)	Onomichi Tourism Association
2018	area	275	3110	モミじん	（福井県）	福井県美浜町新庄	https://www.yurugp.jp//img/uploads/character/200/00003110.jpg	Fir dust	(Fukui Prefecture)	Shinjo, Mihama Town, Fukui Prefecture
2018	area	276	592	オリーブしまちゃん	（香川県）	株式会社パオ・フィール	https://www.yurugp.jp//img/uploads/character/200/00000592.jpg	Olive Shima-chan	(Kagawa Prefecture)	Pao Feel Co., Ltd.
2018	area	277	1059	きほくん　きじの助	（愛媛県）	鬼北町役場	https://www.yurugp.jp//img/uploads/character/200/00001059.jpg	Kiho-kun Kijinosuke	(Ehime Prefecture)	Onikita Town Hall
2018	area	278	3578	サイまる	（長野県）	三才駅利用促進協議会	https://www.yurugp.jp//img/uploads/character/200/00003578.jpg	Saimaru	(Nagano Prefecture)	Three-year station use promotion meeting
2018	area	279	1563	しず小町	（秋田県）	湯沢市ジオパーク推進協議会	https://www.yurugp.jp//img/uploads/character/200/00001563.jpg	Shizu Komachi	(Akita)	Yuzawa City Geopark Promotion Council
2018	area	280	3372	みやっこ君	（福岡県）	みやこ町	https://www.yurugp.jp//img/uploads/character/200/00003372.jpg	Miyako	(Fukuoka Prefecture)	Miyako Town
2018	organization	280	3983	ポロンコロン	（東京都）	株式会社　興和商事	https://www.yurugp.jp//img/uploads/character/200/00003983.jpg	Polon colon	(Tokyo)	Kowa Shoji Co., Ltd.
2018	organization	282	3865	おおとりーな	（大阪府）	アリオ鳳	https://www.yurugp.jp//img/uploads/character/200/00003865.jpg	Decoy	(Osaka Prefecture)	Ario Otori
2018	organization	283	3575	ぎょうざ衛門	（三重県）	ピーズプレアコーポレーション（ぎょうざ衛門）	https://www.yurugp.jp//img/uploads/character/200/00003575.jpg	Gyoza Emon	(Mie Prefecture)	Peas Prea Corporation (Gyoza Emon)
2018	organization	284	3811	ラガーにゃんまる	（大阪府）	マルハン水走店	https://www.yurugp.jp//img/uploads/character/200/00003811.jpg	Lager Nyanmaru	(Osaka Prefecture)	Maruhan Water Running Store
2018	organization	285	3849	ドカユキン	（富山県）	とみ☆ハリ	https://www.yurugp.jp//img/uploads/character/200/00003849.jpg	Dokayukin	(Toyama Prefecture)	Tomi ☆ Hari
2018	organization	286	3012	あんこちゃん	（岐阜県）	牧歌の里	https://www.yurugp.jp//img/uploads/character/200/00003012.jpg	Anko-chan	(Gifu Prefecture)	Pastoral village
2018	organization	287	2126	ぱっちぃ	（東京都）	日本工学院八王子専門学校	https://www.yurugp.jp//img/uploads/character/200/00002126.jpg	Patchchi	(Tokyo)	Nippon Kogakuin Hachioji College
2018	organization	288	3914	ほのおじさん	（東京都）	一般社団法人　日本喫煙具協会	https://www.yurugp.jp//img/uploads/character/200/00003914.jpg	Uncle	(Tokyo)	General incorporated association Japan Smoking Equipment Association
2018	organization	289	909	いっちー	（岡山県）	農マル園芸	https://www.yurugp.jp//img/uploads/character/200/00000909.jpg	Itchi	(Okayama Prefecture)	Agricultural gardening
2018	organization	290	2357	ポルルン	（神奈川県）	横浜ポルタ	https://www.yurugp.jp//img/uploads/character/200/00002357.jpg	Porrun	(Kanagawa Prefecture)	Yokohama Porta
2018	organization	291	1310	エネルちゃん	（岡山県）	日本エネルギーホールディングス株式会社	https://www.yurugp.jp//img/uploads/character/200/00001310.jpg	Enel	(Okayama Prefecture)	Nippon Energy Holdings Co., Ltd.
2018	organization	292	3754	すいすい君（スポフレ２１公式キャラクター）	（埼玉県）	株式会社　スポフレ２１	https://www.yurugp.jp//img/uploads/character/200/00003754.jpg	Suisui-kun (Sophure 21 Official Character)	(Saitama)	Spofre 21 Co., Ltd.
2018	organization	292	3924	キリンのハガネくん	（宮城県）	東北特殊鋼株式会社	https://www.yurugp.jp//img/uploads/character/200/00003924.jpg	Giraffe Hagane-kun	(Miyagi Prefecture)	Tohoku Steel Co., Ltd.
2018	organization	294	3420	むーちゃん・らんちゃん	（愛知県）	株式会社デンソー　夢卵実行委員会	https://www.yurugp.jp//img/uploads/character/200/00003420.jpg	Muchan and Ranchan	(Aichi Prefecture)	Denso Co., Ltd. Yume egg executive committee
2018	organization	295	3941	ひものん	（静岡県）	株式会社山一コーポレーション	https://www.yurugp.jp//img/uploads/character/200/00003941.jpg	Himono	(Shizuoka Prefecture)	Yamaichi Corporation
2018	organization	296	1730	アイチタルオ大王	（愛知県）	公益社団法人愛知県漬物協会	https://www.yurugp.jp//img/uploads/character/200/00001730.jpg	Aichi Taroo the Great	(Aichi Prefecture)	Aichi Pickles Association
2018	organization	297	3221	はーとくん	（愛知県）	愛知県中央信用組合	https://www.yurugp.jp//img/uploads/character/200/00003221.jpg	Heart	(Aichi Prefecture)	Aichi Central Credit Union
2018	organization	298	2717	ハートントン	（広島県）	広島難病団体連絡協議会	https://www.yurugp.jp//img/uploads/character/200/00002717.jpg	Hartton	(Hiroshima Prefecture)	Hiroshima Intractable Diseases Group Liaison Council
2018	organization	299	3938	テッキー	（東京都）	ホームテック株式会社	https://www.yurugp.jp//img/uploads/character/200/00003938.jpg	Techy	(Tokyo)	Home Tech Co., Ltd.
2018	organization	300	3453	とめきち	（埼玉県）	株式会社　ナックプランニング	https://www.yurugp.jp//img/uploads/character/200/00003453.jpg	Tomekichi	(Saitama)	Nac Planning Co., Ltd.
2018	area	281	1981	地空人くん	（愛知県）	豊山町	https://www.yurugp.jp//img/uploads/character/200/00001981.jpg	Chikujin	(Aichi Prefecture)	Toyoyama Town
2018	area	282	3764	ロボばんじぃ	（福島県）	福島県磐梯町	https://www.yurugp.jp//img/uploads/character/200/00003764.jpg	Robo Banji	(Fukushima Prefecture)	Bandai Town, Fukushima Prefecture
2018	area	282	2927	水仙ちゃん	（群馬県）	群馬県東吾妻町	https://www.yurugp.jp//img/uploads/character/200/00002927.jpg	Narcissus	(Gunma Prefecture)	Gunma Prefecture Higashi Agatsuma Town
2018	area	284	674	まゆピー	（京都府）	綾部市	https://www.yurugp.jp//img/uploads/character/200/00000674.jpg	Mayu Pee	(Kyoto)	Ayabe City
2018	area	285	3514	リッチ＆フォール	（大阪府）	和泉市立富秋中学校	https://www.yurugp.jp//img/uploads/character/200/00003514.jpg	Rich & Fall	(Osaka Prefecture)	Izumi City Tomiaki Junior High School
2018	area	286	975	ぷっちーな	（北海道）	剣淵町町づくり観光課	https://www.yurugp.jp//img/uploads/character/200/00000975.jpg	Pucchina	(Hokkaido)	Kenbuchi Town Town Tourism Division
2018	area	287	3861	ぴーなマン＆やえのちゃん	（神奈川県）	秦野市農業協同組合	https://www.yurugp.jp//img/uploads/character/200/00003861.jpg	Pina Man & Yaeno-chan	(Kanagawa Prefecture)	Hadano City Agricultural Cooperative
2018	area	288	491	KAZUMOちゃん	（北海道）	ＮＰＯ法人留萌観光協会	https://www.yurugp.jp//img/uploads/character/200/00000491.jpg	KAZUMO	(Hokkaido)	NPO corporation Rumoi Tourism Association
2018	area	289	156	あぶらげんしん	（新潟県）	栃尾商工会	https://www.yurugp.jp//img/uploads/character/200/00000156.jpg	Oil	(Niigata Prefecture)	Tochio Chamber of Commerce
2018	area	290	3674	総高ソウゾウくん	（広島県）	広島県立総合技術高等学校	https://www.yurugp.jp//img/uploads/character/200/00003674.jpg	Total high elephant	(Hiroshima Prefecture)	Hiroshima Prefectural College of Technology
2018	area	290	410	ふじみん	（埼玉県）	ふじみ野市産業振興課	https://www.yurugp.jp//img/uploads/character/200/00000410.jpg	Fujimin	(Saitama)	Fujimino City Industrial Promotion Division
2018	area	292	469	おつるちゃん	（宮崎県）	（一社）椎葉村観光協会	https://www.yurugp.jp//img/uploads/character/200/00000469.jpg	Otsuru-chan	(Miyazaki Prefecture)	(One company) Shiiba Village Tourism Association
2018	area	293	3141	すいっぴー	（神奈川県）	大井町役場	https://www.yurugp.jp//img/uploads/character/200/00003141.jpg	Swipe	(Kanagawa Prefecture)	Oi Town Office
2018	area	294	2135	郡上良良ちゃん	（岐阜県）	郡上市	https://www.yurugp.jp//img/uploads/character/200/00002135.jpg	Gujo Ryo-chan	(Gifu Prefecture)	Gujo city
2018	area	295	2524	しゅんた	（埼玉県）	駿河台大学	https://www.yurugp.jp//img/uploads/character/200/00002524.jpg	Syunta	(Saitama)	Surugadai University
2018	area	295	3748	せなみん	（新潟県）	瀬波温泉活性化委員会	https://www.yurugp.jp//img/uploads/character/200/00003748.jpg	Senamin	(Niigata Prefecture)	Senami hot spring activation committee
2018	area	297	3087	ふくちゃん	（大阪府）	四條畷警察署管内事業場防犯協会	https://www.yurugp.jp//img/uploads/character/200/00003087.jpg	Fuku-chan	(Osaka Prefecture)	Shijonawate police station jurisdiction workplace crime prevention association
2018	area	298	691	まなりくん	（大阪府）	藤井寺市	https://www.yurugp.jp//img/uploads/character/200/00000691.jpg	Manarikun	(Osaka Prefecture)	Fujii Temple
2018	area	298	3799	コウノちゃん	（茨城県）	茨城県古河市立古河第二中学校	https://www.yurugp.jp//img/uploads/character/200/00003799.jpg	Kouno-chan	(Ibaraki Prefecture)	Furukawa Daini Junior High School, Furukawa City, Ibaraki Prefecture
2018	area	300	578	あべのん	（大阪府）	大阪市阿倍野区役所	https://www.yurugp.jp//img/uploads/character/200/00000578.jpg	Abeno	(Osaka Prefecture)	Osaka City Abeno Ward Office
2018	organization	301	1392	すこっぷくん	（青森県）	ニューライフなりた	https://www.yurugp.jp//img/uploads/character/200/00001392.jpg	Skopkun	(Aomori Prefecture)	Became a new life
2018	organization	302	3191	ガラスマン	（神奈川県）	株式会社サンエス	https://www.yurugp.jp//img/uploads/character/200/00003191.jpg	Glassman	(Kanagawa Prefecture)	San-es Co., Ltd.
2018	organization	303	3843	けろっと	（兵庫県）	医療法人明倫会	https://www.yurugp.jp//img/uploads/character/200/00003843.jpg	Kelotto	(Hyogo prefecture)	Medical corporation Meirinkai
2018	organization	304	1079	月野マナン	（群馬県）	こんにゃくパーク	https://www.yurugp.jp//img/uploads/character/200/00001079.jpg	Tsukino Manan	(Gunma Prefecture)	Konjac Park
2018	organization	304	3270	みやびん	（埼玉県）	所沢風炎祇神伝～雅～	https://www.yurugp.jp//img/uploads/character/200/00003270.jpg	Miyabo	(Saitama)	Tokorozawa Fuen Gion Shinden ~Miya~
2018	organization	306	3777	メカシナガワン	（東京都）	株式会社ケーブルテレビ品川	https://www.yurugp.jp//img/uploads/character/200/00003777.jpg	Mecha Shinagawa One	(Tokyo)	Cable TV Shinagawa Co., Ltd.
2018	organization	307	3823	ジェントルパルコ	（埼玉県）	パルコ通り商店会	https://www.yurugp.jp//img/uploads/character/200/00003823.jpg	Gentle Parco	(Saitama)	Parco Street Store Association
2018	organization	308	3870	ゼン子	（神奈川県）	白A	https://www.yurugp.jp//img/uploads/character/200/00003870.jpg	Zenko	(Kanagawa Prefecture)	White A
2018	organization	309	3970	ポン吉くん	（愛知県）	株式会社真城ホールディングス	https://www.yurugp.jp//img/uploads/character/200/00003970.jpg	Ponyoshi	(Aichi Prefecture)	Mashiro Holdings Co., Ltd.
2018	organization	310	2529	キャティ（CATY）	（神奈川県）	横浜シティ・エア・ターミナル株式会社	https://www.yurugp.jp//img/uploads/character/200/00002529.jpg	CATY	(Kanagawa Prefecture)	Yokohama City Air Terminal Co., Ltd.
2018	organization	311	3802	ユナ丸	（滋賀県）	株式会社滋賀ユナイテッド	https://www.yurugp.jp//img/uploads/character/200/00003802.jpg	Yuna Maru	(Shiga Prefecture)	Shiga United Corporation
2018	organization	312	3472	ひがポン	（岩手県）	東野建設工業株式会社	https://www.yurugp.jp//img/uploads/character/200/00003472.jpg	Higapon	(Iwate Prefecture)	Higashino Construction Industry Co., Ltd.
2018	organization	313	1574	たたミンくん	（京都府）	西脇畳敷物店	https://www.yurugp.jp//img/uploads/character/200/00001574.jpg	Tata Min-kun	(Kyoto)	Nishiwaki tatami rug store
2018	organization	314	3018	鶴のまきちゃん	（神奈川県）	医）三喜会　鶴巻温泉病院	https://www.yurugp.jp//img/uploads/character/200/00003018.jpg	Maki-chan of the crane	(Kanagawa Prefecture)	Doctor) Sankikai Tsurumaki Onsen Hospital
2018	organization	315	2961	らびっこ	（東京都）	有限会社ラビッツ・コーコ	https://www.yurugp.jp//img/uploads/character/200/00002961.jpg	Rabiko	(Tokyo)	Rabbits Coco Limited Company
2018	organization	316	1781	ライちゃん	（富山県）	ドリームスタジアムとやま（富山競輪場）	https://www.yurugp.jp//img/uploads/character/200/00001781.jpg	Rye-chan	(Toyama Prefecture)	Dream Stadium Toyama (Toyama Bicycle Racetrack)
2018	organization	317	3816	クリンハットさん	（東京都）	株式会社イチネンケミカルズ	https://www.yurugp.jp//img/uploads/character/200/00003816.jpg	Klin Hut	(Tokyo)	Ichinen Chemicals Co., Ltd.
2018	organization	318	3813	宇宙生物ジロー	（東京都）	株式会社ローソンエンタテインメント	https://www.yurugp.jp//img/uploads/character/200/00003813.jpg	Space life jiro	(Tokyo)	Lawson Entertainment Inc.
2018	organization	319	3730	びわ湖くん	（滋賀県）	株式会社クリエイティブブルーム	https://www.yurugp.jp//img/uploads/character/200/00003730.jpg	Lake Biwa	(Shiga Prefecture)	Creative Bloom Co., Ltd.
2018	organization	320	2660	Go-kun	（東京都）	公益財団法人PHOENIX 木材・合板博物館	https://www.yurugp.jp//img/uploads/character/200/00002660.jpg	Go-kun	(Tokyo)	PHOENIX Timber and Plywood Museum
2018	area	301	1162	はっとン	（宮城県）	登米市観光物産協会	https://www.yurugp.jp//img/uploads/character/200/00001162.jpg	Hatton	(Miyagi Prefecture)	Tome City Tourist Products Association
2018	area	302	197	伊奈ローズちゃん・伊奈ローズくん	（埼玉県）	（一社）伊奈町観光協会	https://www.yurugp.jp//img/uploads/character/200/00000197.jpg	Ina Rose-chan, Ina Rose-kun	(Saitama)	(No company) Ina Town Tourism Association
2018	area	303	3558	きたぴー	（大阪府）	北河内農業協同組合	https://www.yurugp.jp//img/uploads/character/200/00003558.jpg	Kitapi	(Osaka Prefecture)	North Hanoi Agricultural Cooperative
2018	area	304	731	はーとん	（埼玉県）	鳩山町	https://www.yurugp.jp//img/uploads/character/200/00000731.jpg	Haton	(Saitama)	Hatoyama Town
2018	area	305	722	吉田のうどんぶりちゃん	（山梨県）	一般財団法人ふじよしだ観光振興サービス	https://www.yurugp.jp//img/uploads/character/200/00000722.jpg	Udon noodles from Yoshida	(Yamanashi Prefecture)	Fujiyoshida Tourism Promotion Service
